Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Discount,Sales,Cost,Profit,Profit_Margin,Order_Month,Month_Name,Quarter
O004083,2025-11-11,C0884,P0043,S008,5,0.15,95349.3,96307.35,-958.05,-0.010047792694859847,11,November,2025Q4
O004275,2025-11-11,C0017,P0099,S017,8,0.15,133580.22,117095.36,16484.86,0.12340794168477938,11,November,2025Q4
O005249,2025-11-11,C0882,P0068,S011,5,0.15,83681.35,82074.8,1606.55,0.01919842354359723,11,November,2025Q4
O005355,2025-11-11,C0924,P0117,S018,8,0.1,142470.07,140941.76,1528.31,0.0107272355520005,11,November,2025Q4
O005427,2025-11-11,C0879,P0116,S020,5,0.05,58752.32,46019.6,12732.72,0.21671859085734826,11,November,2025Q4
O005737,2025-11-11,C0938,P0074,S002,4,0.05,65037.04,50700.96,14336.08,0.22042946603965985,11,November,2025Q4
O000279,2025-11-10,C0827,P0089,S022,5,0.05,154463.59,131806.15,22657.44,0.14668466529879307,11,November,2025Q4
O000401,2025-11-10,C0962,P0096,S019,1,0.15,5500.06,4204.69,1295.37,0.23551924888092127,11,November,2025Q4
O000825,2025-11-10,C0850,P0098,S009,6,0.1,109163.43,80178.9,28984.53,0.2655150172544047,11,November,2025Q4
O001098,2025-11-10,C0844,P0104,S006,7,0.0,54886.79,42934.29,11952.5,0.21776642430719667,11,November,2025Q4
O001196,2025-11-10,C0814,P0011,S012,7,0.1,73500.84,62958.91,10541.93,0.14342597989356312,11,November,2025Q4
O002138,2025-11-10,C0609,P0009,S002,7,0.0,236346.11,190872.29,45473.82,0.19240350518144766,11,November,2025Q4
O002850,2025-11-10,C0780,P0065,S016,6,0.1,20174.56,18541.26,1633.3,0.08095839512732866,11,November,2025Q4
O003078,2025-11-10,C0844,P0026,S001,7,0.1,42684.08,31042.55,11641.53,0.27273704856705355,11,November,2025Q4
O003599,2025-11-10,C0125,P0051,S019,4,0.15,14530.61,12890.28,1640.33,0.11288789665402897,11,November,2025Q4
O003678,2025-11-10,C0785,P0112,S011,4,0.2,122444.22,109452.64,12991.58,0.106102027519143,11,November,2025Q4
O004553,2025-11-10,C0754,P0069,S008,1,0.15,5577.62,5760.17,-182.55,-0.03272901345018126,11,November,2025Q4
O004912,2025-11-10,C0214,P0017,S016,5,0.0,46713.1,41294.9,5418.2,0.11598887678188774,11,November,2025Q4
O005052,2025-11-10,C0444,P0064,S007,8,0.15,233753.4,198017.12,35736.28,0.15288025757058507,11,November,2025Q4
O005492,2025-11-10,C0413,P0057,S017,7,0.0,311238.69,206928.61,104310.08,0.33514496542830197,11,November,2025Q4
O005857,2025-11-10,C0331,P0107,S018,5,0.05,106742.43,88445.15,18297.28,0.17141524696411728,11,November,2025Q4
O005997,2025-11-10,C0715,P0056,S025,4,0.2,139348.58,113066.64,26281.94,0.18860572529694958,11,November,2025Q4
O000050,2025-11-09,C0389,P0100,S012,1,0.2,14787.97,15555.04,-767.07,-0.051871216941879114,11,November,2025Q4
O000576,2025-11-09,C0175,P0107,S019,2,0.0,44944.18,35378.06,9566.12,0.21284446618004824,11,November,2025Q4
O000604,2025-11-09,C0466,P0023,S013,6,0.0,260430.48,168414.84,92015.64,0.35332131630675484,11,November,2025Q4
O000896,2025-11-09,C0625,P0101,S004,1,0.15,15326.68,15302.5,24.18,0.0015776410807820088,11,November,2025Q4
O000913,2025-11-09,C0943,P0019,S023,7,0.1,202493.59,170085.23,32408.36,0.16004635010915655,11,November,2025Q4
O001427,2025-11-09,C0622,P0010,S005,8,0.0,13668.96,9860.4,3808.56,0.2786283667521158,11,November,2025Q4
O001696,2025-11-09,C0394,P0064,S001,7,0.1,216565.65,173264.98,43300.67,0.19994246548333033,11,November,2025Q4
O002629,2025-11-09,C0824,P0022,S011,3,0.15,68268.19,52066.86,16201.33,0.23731887428097917,11,November,2025Q4
O002968,2025-11-09,C0525,P0071,S021,2,0.2,10682.9,9407.38,1275.52,0.11939829072630091,11,November,2025Q4
O002975,2025-11-09,C0545,P0064,S013,3,0.15,87657.52,74256.42,13401.1,0.15288020925072943,11,November,2025Q4
O003613,2025-11-09,C0229,P0073,S002,1,0.0,8000.5,6979.88,1020.62,0.12756952690456846,11,November,2025Q4
O004040,2025-11-09,C0762,P0068,S014,1,0.0,19689.73,16414.96,3274.77,0.1663186849184829,11,November,2025Q4
O004348,2025-11-09,C0605,P0117,S020,3,0.15,50458.15,52853.16,-2395.01,-0.04746527567895375,11,November,2025Q4
O004352,2025-11-09,C0192,P0048,S025,7,0.0,64083.74,54938.87,9144.87,0.1427018772624694,11,November,2025Q4
O004559,2025-11-09,C0277,P0068,S001,5,0.05,93526.22,82074.8,11451.42,0.12244074442439777,11,November,2025Q4
O004647,2025-11-09,C0118,P0055,S003,8,0.0,253633.52,213282.8,40350.72,0.1590906438549605,11,November,2025Q4
O004720,2025-11-09,C0454,P0055,S001,3,0.05,90356.94,79981.05,10375.89,0.11483224199491482,11,November,2025Q4
O005341,2025-11-09,C0665,P0027,S001,5,0.2,50093.44,47048.9,3044.54,0.060777219532138334,11,November,2025Q4
O000080,2025-11-08,C0938,P0089,S025,4,0.05,123570.87,105444.92,18125.95,0.14668465148784662,11,November,2025Q4
O000435,2025-11-08,C0869,P0041,S009,6,0.0,222530.64,153315.36,69215.28,0.3110370778603791,11,November,2025Q4
O001275,2025-11-08,C0429,P0091,S015,3,0.1,16738.7,13460.43,3278.27,0.19584973743480674,11,November,2025Q4
O001360,2025-11-08,C0193,P0009,S005,2,0.1,60774.71,54534.94,6239.77,0.10267050225332215,11,November,2025Q4
O001562,2025-11-08,C0506,P0067,S014,2,0.2,33196.61,29550.18,3646.43,0.10984344485777311,11,November,2025Q4
O001708,2025-11-08,C0013,P0016,S010,6,0.05,81218.05,62713.32,18504.73,0.22784011682132235,11,November,2025Q4
O001725,2025-11-08,C0217,P0104,S011,6,0.0,47045.82,36800.82,10245.0,0.2177664243071967,11,November,2025Q4
O001872,2025-11-08,C0204,P0089,S017,7,0.0,227630.55,184528.61,43101.94,0.1893504189134543,11,November,2025Q4
O002002,2025-11-08,C0300,P0110,S013,5,0.2,143987.2,128709.55,15277.65,0.10610422315316916,11,November,2025Q4
O002010,2025-11-08,C0797,P0094,S004,4,0.05,57018.7,41073.64,15945.06,0.2796461511749654,11,November,2025Q4
O003080,2025-11-08,C0991,P0015,S005,7,0.0,209651.54,164507.63,45143.91,0.2153283014281698,11,November,2025Q4
O003957,2025-11-08,C0986,P0094,S021,3,0.0,45014.76,30805.23,14209.53,0.31566379560837377,11,November,2025Q4
O004386,2025-11-08,C0001,P0100,S009,8,0.1,133091.71,124440.32,8651.39,0.06500322221421605,11,November,2025Q4
O004677,2025-11-08,C0047,P0004,S007,6,0.0,51099.48,36557.76,14541.72,0.2845766727958875,11,November,2025Q4
O000032,2025-11-07,C0718,P0018,S014,2,0.15,2679.47,2146.48,532.99,0.1989162035775732,11,November,2025Q4
O000181,2025-11-07,C0099,P0023,S016,1,0.15,36894.32,28069.14,8825.18,0.23920158983821901,11,November,2025Q4
O001112,2025-11-07,C0103,P0023,S010,2,0.15,73788.64,56138.28,17650.36,0.23920158983821901,11,November,2025Q4
O001198,2025-11-07,C0200,P0092,S005,1,0.0,17967.36,11994.62,5972.74,0.33242168020232243,11,November,2025Q4
O001341,2025-11-07,C0279,P0027,S006,1,0.0,12523.36,9409.78,3113.58,0.24862177562571067,11,November,2025Q4
O001757,2025-11-07,C0772,P0014,S008,5,0.0,139142.8,94982.4,44160.4,0.3173746683263525,11,November,2025Q4
O002216,2025-11-07,C0063,P0072,S002,6,0.0,177076.02,120663.66,56412.36,0.318577072152401,11,November,2025Q4
O002555,2025-11-07,C0211,P0048,S005,2,0.15,15563.19,15696.82,-133.63,-0.008586285973505432,11,November,2025Q4
O002863,2025-11-07,C0617,P0065,S005,2,0.0,7472.06,6180.42,1291.64,0.172862637612653,11,November,2025Q4
O003084,2025-11-07,C0790,P0096,S022,2,0.0,12941.32,8409.38,4531.94,0.35019147969449793,11,November,2025Q4
O003146,2025-11-07,C0542,P0064,S021,4,0.2,110001.6,99008.56,10993.04,0.09993527366874663,11,November,2025Q4
O003310,2025-11-07,C0471,P0101,S001,4,0.15,61306.73,61210.0,96.73,0.001577803937675358,11,November,2025Q4
O003533,2025-11-07,C0510,P0101,S004,3,0.0,54094.17,45907.5,8186.67,0.15134107797568574,11,November,2025Q4
O003741,2025-11-07,C0456,P0053,S004,8,0.15,185252.2,192128.0,-6875.8,-0.037115888502268796,11,November,2025Q4
O003949,2025-11-07,C0822,P0069,S014,5,0.1,29528.55,28800.85,727.7,0.024643946282496096,11,November,2025Q4
O004128,2025-11-07,C0124,P0063,S004,7,0.0,14322.98,12769.68,1553.3,0.10844810228039137,11,November,2025Q4
O004214,2025-11-07,C0720,P0084,S014,7,0.0,166289.41,109806.97,56482.44,0.3396634818777696,11,November,2025Q4
O004823,2025-11-07,C0606,P0077,S010,1,0.0,39582.37,27033.56,12548.81,0.3170302839370154,11,November,2025Q4
O004969,2025-11-07,C0540,P0089,S018,4,0.1,117067.14,105444.92,11622.22,0.09927824323717141,11,November,2025Q4
O005395,2025-11-07,C0269,P0037,S004,1,0.2,29571.17,26710.09,2861.08,0.09675234358329414,11,November,2025Q4
O000064,2025-11-06,C0987,P0080,S021,5,0.15,84154.63,64082.85,20071.78,0.23851070345149158,11,November,2025Q4
O000480,2025-11-06,C0589,P0017,S017,2,0.1,16816.72,16517.96,298.76,0.017765652279398123,11,November,2025Q4
O001092,2025-11-06,C0589,P0040,S019,4,0.15,1225.9,1014.32,211.58,0.17259156538053674,11,November,2025Q4
O001263,2025-11-06,C0254,P0010,S009,2,0.15,2904.65,2465.1,439.55,0.15132632158779888,11,November,2025Q4
O001444,2025-11-06,C0498,P0028,S023,8,0.0,69272.72,57057.44,12215.28,0.17633608150510044,11,November,2025Q4
O001622,2025-11-06,C0902,P0016,S017,2,0.0,28497.56,20904.44,7593.12,0.2664480748527242,11,November,2025Q4
O001792,2025-11-06,C0553,P0003,S024,1,0.1,10465.02,7912.86,2552.16,0.2438753103195216,11,November,2025Q4
O001829,2025-11-06,C0258,P0061,S015,4,0.05,94297.61,79543.28,14754.33,0.1564655774414643,11,November,2025Q4
O002195,2025-11-06,C0234,P0093,S012,4,0.1,122374.33,89693.36,32680.97,0.2670573967595982,11,November,2025Q4
O002488,2025-11-06,C0577,P0004,S015,8,0.05,64726.01,48743.68,15982.33,0.24692283673904816,11,November,2025Q4
O002516,2025-11-06,C0335,P0118,S010,8,0.15,183152.36,155926.4,27225.96,0.14865197478208853,11,November,2025Q4
O002659,2025-11-06,C0508,P0036,S007,3,0.1,37124.06,28965.15,8158.91,0.2197741841813638,11,November,2025Q4
O002859,2025-11-06,C0073,P0104,S004,5,0.0,39204.85,30667.35,8537.5,0.2177664243071967,11,November,2025Q4
O003519,2025-11-06,C0309,P0030,S019,2,0.0,24774.62,20709.24,4065.38,0.16409454514337657,11,November,2025Q4
O003604,2025-11-06,C0741,P0062,S024,4,0.15,54917.28,47633.96,7283.32,0.13262346569240138,11,November,2025Q4
O004191,2025-11-06,C0998,P0017,S012,5,0.0,46713.1,41294.9,5418.2,0.11598887678188774,11,November,2025Q4
O004804,2025-11-06,C0290,P0065,S019,4,0.0,14944.12,12360.84,2583.28,0.172862637612653,11,November,2025Q4
O004825,2025-11-06,C0822,P0015,S008,6,0.0,179701.32,141006.54,38694.78,0.2153283014281698,11,November,2025Q4
O004870,2025-11-06,C0446,P0051,S006,2,0.1,7692.68,6445.14,1247.54,0.16217235085821846,11,November,2025Q4
O004882,2025-11-06,C0499,P0011,S020,1,0.0,11666.8,8994.13,2672.67,0.22908338190420682,11,November,2025Q4
O005177,2025-11-06,C0800,P0093,S007,5,0.1,152967.92,112116.7,40851.22,0.267057432695692,11,November,2025Q4
O005734,2025-11-06,C0998,P0111,S013,6,0.1,142026.1,117703.8,24322.3,0.17125232615695282,11,November,2025Q4
O005759,2025-11-06,C0577,P0003,S019,1,0.2,9302.24,7912.86,1389.38,0.14935972410946183,11,November,2025Q4
O005884,2025-11-06,C0966,P0030,S008,2,0.2,19819.7,20709.24,-889.54,-0.0448816076933556,11,November,2025Q4
O005967,2025-11-06,C0725,P0067,S001,6,0.15,105814.19,88650.54,17163.65,0.16220556052075813,11,November,2025Q4
O000773,2025-11-05,C0306,P0111,S003,7,0.05,174902.51,137321.1,37581.41,0.21487061563610493,11,November,2025Q4
O000847,2025-11-05,C0135,P0046,S022,2,0.05,54930.67,40333.46,14597.21,0.26573879401070477,11,November,2025Q4
O000866,2025-11-05,C0744,P0063,S010,6,0.2,9821.47,10945.44,-1123.97,-0.11444009908903659,11,November,2025Q4
O002159,2025-11-05,C0111,P0076,S021,2,0.15,65755.56,54205.52,11550.04,0.17565115406210519,11,November,2025Q4
O002375,2025-11-05,C0923,P0115,S024,5,0.0,168473.55,127886.35,40587.2,0.2409114071615396,11,November,2025Q4
O002820,2025-11-05,C0877,P0079,S018,8,0.15,291119.9,233364.08,57755.82,0.1983918653448287,11,November,2025Q4
O003570,2025-11-05,C0789,P0024,S005,8,0.2,58306.56,57993.76,312.8,0.0053647479803301725,11,November,2025Q4
O003999,2025-11-05,C0178,P0029,S002,5,0.1,1502.06,1101.85,400.21,0.26644075469688294,11,November,2025Q4
O004349,2025-11-05,C0811,P0094,S018,4,0.0,60019.68,41073.64,18946.04,0.3156637956083738,11,November,2025Q4
O004626,2025-11-05,C0077,P0096,S002,8,0.1,46588.75,33637.52,12951.23,0.2779905019988731,11,November,2025Q4
O004777,2025-11-05,C0041,P0032,S010,3,0.0,113657.04,76275.39,37381.65,0.32889867622806296,11,November,2025Q4
O004847,2025-11-05,C0988,P0056,S019,1,0.2,34837.14,28266.66,6570.48,0.18860560884159835,11,November,2025Q4
O005069,2025-11-05,C0857,P0064,S013,5,0.0,171877.5,123760.7,48116.8,0.27994821893499733,11,November,2025Q4
O005078,2025-11-05,C0189,P0034,S009,3,0.15,32834.06,30688.56,2145.5,0.0653437314788363,11,November,2025Q4
O005222,2025-11-05,C0943,P0083,S008,7,0.2,85049.72,82357.45,2692.27,0.031655248247730854,11,November,2025Q4
O005251,2025-11-05,C0855,P0008,S008,8,0.2,96813.82,92842.72,3971.1,0.04101790426201548,11,November,2025Q4
O005264,2025-11-05,C0249,P0002,S025,8,0.15,180357.35,151862.96,28494.39,0.15798851557754645,11,November,2025Q4
O005960,2025-11-05,C0247,P0060,S019,5,0.15,127526.9,104882.3,22644.6,0.17756724267585897,11,November,2025Q4
O000714,2025-11-04,C0754,P0040,S022,8,0.0,2884.48,2028.64,855.84,0.29670512536055027,11,November,2025Q4
O001216,2025-11-04,C0291,P0019,S024,1,0.15,27320.56,24297.89,3022.67,0.11063719045290434,11,November,2025Q4
O001785,2025-11-04,C0422,P0088,S008,1,0.05,32450.61,23430.43,9020.18,0.27796642343549166,11,November,2025Q4
O003370,2025-11-04,C0105,P0114,S008,2,0.0,81038.34,58034.66,23003.68,0.2838616881836425,11,November,2025Q4
O003372,2025-11-04,C0704,P0003,S005,6,0.05,66278.46,47477.16,18801.3,0.28367134661849414,11,November,2025Q4
O003476,2025-11-04,C0585,P0088,S013,5,0.0,170792.7,117152.15,53640.55,0.31406816567687024,11,November,2025Q4
O004421,2025-11-04,C0927,P0061,S022,1,0.1,22333.64,19885.82,2447.82,0.10960237560917074,11,November,2025Q4
O005234,2025-11-04,C0059,P0041,S006,3,0.0,111265.32,76657.68,34607.64,0.3110370778603791,11,November,2025Q4
O005741,2025-11-04,C0068,P0054,S023,6,0.1,50213.68,47889.66,2324.02,0.04628260665221111,11,November,2025Q4
O000667,2025-11-03,C0089,P0019,S007,5,0.1,144638.28,121489.45,23148.83,0.1600463584052576,11,November,2025Q4
O001018,2025-11-03,C0807,P0085,S020,1,0.1,22712.57,18767.13,3945.44,0.17371173759728645,11,November,2025Q4
O001138,2025-11-03,C0969,P0057,S024,6,0.0,266776.02,177367.38,89408.64,0.33514496542830197,11,November,2025Q4
O001337,2025-11-03,C0281,P0090,S005,5,0.0,104221.45,91735.35,12486.1,0.11980355291545071,11,November,2025Q4
O001759,2025-11-03,C0925,P0006,S018,4,0.0,7763.56,5889.4,1874.16,0.24140471639299496,11,November,2025Q4
O001917,2025-11-03,C0770,P0051,S003,4,0.0,17094.84,12890.28,4204.56,0.2459549197301642,11,November,2025Q4
O002145,2025-11-03,C0483,P0030,S022,8,0.05,94143.56,82836.96,11306.6,0.12009955858903149,11,November,2025Q4
O003001,2025-11-03,C0496,P0022,S002,4,0.15,91024.26,69422.48,21601.78,0.23731893014016264,11,November,2025Q4
O003277,2025-11-03,C0063,P0040,S011,8,0.15,2451.81,2028.64,423.17,0.17259494006468692,11,November,2025Q4
O004172,2025-11-03,C0403,P0041,S020,3,0.0,111265.32,76657.68,34607.64,0.3110370778603791,11,November,2025Q4
O004757,2025-11-03,C0112,P0059,S005,5,0.0,11335.85,8979.8,2356.05,0.2078406118641302,11,November,2025Q4
O004816,2025-11-03,C0061,P0087,S009,2,0.1,62546.04,45599.3,16946.74,0.27094824868209083,11,November,2025Q4
O004952,2025-11-03,C0137,P0004,S018,6,0.1,45989.53,36557.76,9431.77,0.20508515742604894,11,November,2025Q4
O005037,2025-11-03,C0730,P0098,S007,1,0.0,20215.45,13363.15,6852.3,0.33896351552896425,11,November,2025Q4
O005226,2025-11-03,C0229,P0036,S003,1,0.05,13062.17,9655.05,3407.12,0.26083874272039026,11,November,2025Q4
O005547,2025-11-03,C0309,P0107,S016,6,0.15,114607.66,106134.18,8473.48,0.07393467417448361,11,November,2025Q4
O005678,2025-11-03,C0313,P0012,S005,6,0.0,15011.52,12103.08,2908.44,0.19374720214874977,11,November,2025Q4
O005895,2025-11-03,C0308,P0113,S018,7,0.2,53139.69,48078.45,5061.24,0.09524406333571007,11,November,2025Q4
O000204,2025-11-02,C0059,P0100,S006,8,0.1,133091.71,124440.32,8651.39,0.06500322221421605,11,November,2025Q4
O000299,2025-11-02,C0159,P0048,S025,2,0.0,18309.64,15696.82,2612.82,0.1427018772624694,11,November,2025Q4
O000335,2025-11-02,C0017,P0067,S005,5,0.0,103739.4,73875.45,29863.95,0.28787471298272405,11,November,2025Q4
O000373,2025-11-02,C0545,P0012,S006,4,0.15,8506.53,8068.72,437.81,0.05146751965842711,11,November,2025Q4
O000489,2025-11-02,C0790,P0105,S013,6,0.1,98533.1,72173.28,26359.82,0.26752248736718925,11,November,2025Q4
O000816,2025-11-02,C0263,P0010,S004,1,0.0,1708.62,1232.55,476.07,0.2786283667521158,11,November,2025Q4
O001495,2025-11-02,C0126,P0014,S005,5,0.05,132185.66,94982.4,37203.26,0.2814470192908974,11,November,2025Q4
O001603,2025-11-02,C0319,P0023,S019,7,0.2,243068.45,196483.98,46584.47,0.1916516520346429,11,November,2025Q4
O003095,2025-11-02,C0294,P0049,S005,1,0.15,14272.32,11700.93,2571.39,0.18016622385148315,11,November,2025Q4
O003215,2025-11-02,C0551,P0097,S025,7,0.0,74835.95,57601.04,17234.91,0.23030254844095652,11,November,2025Q4
O003792,2025-11-02,C0229,P0077,S014,6,0.0,237494.22,162201.36,75292.86,0.3170302839370154,11,November,2025Q4
O003975,2025-11-02,C0836,P0108,S019,5,0.2,127566.36,112595.2,14971.16,0.11735978043114188,11,November,2025Q4
O004118,2025-11-02,C0875,P0058,S014,5,0.0,168428.6,141423.9,27004.7,0.1603332213175197,11,November,2025Q4
O004413,2025-11-02,C0173,P0006,S022,2,0.15,3299.51,2944.7,354.81,0.1075341490100045,11,November,2025Q4
O004607,2025-11-02,C0038,P0112,S004,1,0.1,34437.44,27363.16,7074.28,0.20542409656466912,11,November,2025Q4
O005121,2025-11-02,C0272,P0099,S022,4,0.0,78576.6,58547.68,20028.92,0.25489675043206245,11,November,2025Q4
O005240,2025-11-02,C0473,P0047,S012,8,0.0,5223.92,4316.72,907.2,0.17366269008713764,11,November,2025Q4
O005616,2025-11-02,C0462,P0088,S002,2,0.15,58069.52,46860.86,11208.66,0.1930213991780886,11,November,2025Q4
O000452,2025-11-01,C0120,P0111,S025,5,0.2,105204.52,98086.5,7118.02,0.06765888005572385,11,November,2025Q4
O000721,2025-11-01,C0865,P0052,S004,4,0.1,99872.39,91182.64,8689.75,0.08700853158715838,11,November,2025Q4
O001022,2025-11-01,C0731,P0009,S019,4,0.15,114796.68,109069.88,5726.8,0.04988646013107697,11,November,2025Q4
O001468,2025-11-01,C0167,P0070,S014,7,0.05,79218.59,56345.38,22873.21,0.28873538395470055,11,November,2025Q4
O002962,2025-11-01,C0978,P0006,S018,5,0.0,9704.45,7361.75,2342.7,0.24140471639299493,11,November,2025Q4
O003219,2025-11-01,C0672,P0084,S019,5,0.0,118778.15,78433.55,40344.6,0.3396634818777696,11,November,2025Q4
O003449,2025-11-01,C0237,P0120,S015,8,0.1,88222.82,79112.64,9110.18,0.10326330534435421,11,November,2025Q4
O003487,2025-11-01,C0796,P0065,S013,2,0.1,6724.85,6180.42,544.43,0.08095793958229551,11,November,2025Q4
O003755,2025-11-01,C0469,P0040,S022,8,0.05,2740.26,2028.64,711.62,0.259690686285243,11,November,2025Q4
O003769,2025-11-01,C0755,P0061,S009,2,0.15,42185.77,39771.64,2414.13,0.05722616891904546,11,November,2025Q4
O003834,2025-11-01,C0420,P0085,S017,5,0.05,119871.9,93835.65,26036.25,0.21720061165293952,11,November,2025Q4
O004043,2025-11-01,C0458,P0071,S019,1,0.0,6676.81,4703.69,1973.12,0.29551836880186794,11,November,2025Q4
O004176,2025-11-01,C0794,P0111,S009,2,0.15,44711.92,39234.6,5477.32,0.12250245572098,11,November,2025Q4
O005039,2025-11-01,C0603,P0031,S003,8,0.15,7959.54,6824.0,1135.54,0.14266402329782876,11,November,2025Q4
O005756,2025-11-01,C0021,P0102,S006,3,0.1,3451.3,3187.98,263.32,0.07629588850578042,11,November,2025Q4
O005803,2025-11-01,C0213,P0005,S009,7,0.2,224682.08,190199.24,34482.84,0.15347392190779077,11,November,2025Q4
O000487,2025-10-31,C0611,P0060,S011,2,0.1,54011.39,41952.92,12058.47,0.2232579091187988,10,October,2025Q4
O000643,2025-10-31,C0682,P0090,S017,8,0.1,150078.89,146776.56,3302.33,0.02200396071692694,10,October,2025Q4
O001272,2025-10-31,C0131,P0034,S001,3,0.2,30902.64,30688.56,214.08,0.00692756347030545,10,October,2025Q4
O001839,2025-10-31,C0157,P0014,S024,4,0.05,105748.53,75985.92,29762.61,0.28144703288074074,10,October,2025Q4
O001842,2025-10-31,C0620,P0036,S024,8,0.0,109997.2,77240.4,32756.8,0.29779667118799386,10,October,2025Q4
O002050,2025-10-31,C0482,P0006,S025,7,0.2,10868.98,10306.45,562.53,0.05175554651862456,10,October,2025Q4
O002341,2025-10-31,C0304,P0077,S014,5,0.0,197911.85,135167.8,62744.05,0.3170302839370154,10,October,2025Q4
O002356,2025-10-31,C0969,P0024,S007,2,0.0,18220.8,14498.44,3722.36,0.20429179838426414,10,October,2025Q4
O002372,2025-10-31,C0625,P0031,S008,8,0.15,7959.54,6824.0,1135.54,0.14266402329782876,10,October,2025Q4
O002986,2025-10-31,C0404,P0026,S005,6,0.15,34553.78,26607.9,7945.88,0.22995689617749493,10,October,2025Q4
O003350,2025-10-31,C0569,P0074,S007,7,0.05,113814.82,88726.68,25088.14,0.22042946603965985,10,October,2025Q4
O003417,2025-10-31,C0790,P0055,S010,3,0.1,85601.31,79981.05,5620.26,0.0656562382047658,10,October,2025Q4
O003686,2025-10-31,C0293,P0015,S003,6,0.1,161731.19,141006.54,20724.65,0.1281425679239731,10,October,2025Q4
O004090,2025-10-31,C0382,P0098,S019,8,0.15,137465.06,106905.2,30559.86,0.2223100182693697,10,October,2025Q4
